Cust_ID;Churn;Name;Longevity;Year_Birth;TypeTravel;RoomType;RewardPoints;Comfort;ReceptionSchedule;FoodDrink;Location;Wifi;Amenities;Staff;OnlineBooking;PriceQuality;RoomSpace;CheckOut;Checkin;Cleanliness;BarService
3464;churn;Mr. Robert Hebert;no;1984;business;suite;5016;1;0;0;4;4;0;4;4;1;4;3;5;3;4
3465;churn;Mr. Robert Johnson;yes;1983;business;single;4297;5;3;3;3;1;4;3;5;5;4;5;1;5;3
3466;nochurn;Ms. Cynthia Hall;yes;1983;leisure;double;5245;3;3;3;3;3;5;5;5;5;5;5;5;5;5
3467;nochurn;Ms. Hannah Mcguire;yes;1988;business;single;6729;0;4;0;4;5;4;4;4;4;4;4;5;4;3
3468;churn;Mr. Jacob Davidson;yes;2009;leisure;double;4301;2;5;2;3;3;2;4;3;4;2;4;5;4;3
3469;nochurn;Ms. Tina Hamilton;yes;1969;leisure;double;6648;4;4;4;4;2;2;3;4;4;4;4;5;4;4
3470;churn;Mr. Joel Bullock;yes;1981;leisure;double;5371;1;5;1;3;2;1;2;2;3;3;4;4;5;2
3471;nochurn;Mr. Matthew West;yes;1949;business;single;6065;3;3;4;3;2;4;4;5;5;4;5;3;5;4
3472;nochurn;Ms. Vanessa Miller;yes;1995;leisure;suite;5453;1;1;1;1;2;4;4;3;3;3;3;3;3;5
3473;churn;Mr. Douglas Hill;yes;1975;leisure;double;5673;1;5;1;4;4;1;4;4;3;3;5;4;5;4
3474;nochurn;Ms. Sara Nguyen;no;1994;business;double;4397;4;5;5;2;4;5;4;4;3;4;4;4;2;4
3475;churn;Mr. Gabriel Vasquez;no;1985;business;single;5214;3;3;3;1;3;3;3;3;3;3;5;3;4;3
3476;churn;Ms. Anna Werner;yes;1977;business;double;6027;1;3;1;3;4;4;3;1;1;1;1;3;1;2
3477;churn;Ms. Kathleen Prince;yes;1969;business;suite;5952;3;1;1;1;2;4;4;4;4;3;4;4;4;4
3478;nochurn;Mr. Andrew Benson;yes;1981;business;double;4773;4;4;4;4;4;4;4;4;4;3;3;4;2;4
3479;nochurn;Ms. Jennifer Stephens;yes;1968;business;single;5047;3;3;3;3;5;4;4;3;3;3;3;5;3;4
3480;nochurn;Ms. Cheryl Huang;y;1961;business;single;3158;1;1;1;1;4;5;4;5;5;5;4;4;5;4
3481;nochurn;Ms. Mary Jarvis DVM;yes;1969;business;single;5341;2;2;2;2;5;4;5;5;5;5;5;3;5;3
3482;churn;Mr. Russell Sandoval;yes;2006;leisure;double;5542;2;4;2;1;1;2;1;1;3;3;4;3;4;1
3483;churn;Mr. Charles Wallace;no;1998;business;double;4280;1;1;1;3;2;1;2;2;2;4;4;1;3;2
3484;churn;Mr. Matthew Carter;yes;1993;leisure;double;4808;3;4;3;5;5;3;5;5;4;4;4;4;4;5
3485;nochurn;Mr. Charles Ford;yes;1988;business;single;2843;5;5;5;5;5;5;5;5;4;2;4;5;4;5
3486;nochurn;Mr. Anthony Huang;yes;1953;business;double;5142;4;1;1;1;4;4;4;4;1;1;5;1;2;4
3487;churn;Mr. Joe Rodriguez;yes;1990;business;single;1888;3;2;2;2;3;3;3;3;1;4;2;4;2;3
3488;nochurn;Ms. Debra Thomas;yes;1992;business;single;4568;3;3;1;3;4;4;4;4;5;3;4;3;5;4
3489;churn;Mr. James Ayers;no;1986;business;single;4669;2;2;2;3;5;2;5;5;3;3;3;3;3;5
3490;nochurn;Mr. Mr. Seth Duncan DDS;yes;1982;business;double;5331;4;3;3;3;4;5;4;4;2;4;5;4;4;4
3491;churn;Ms. Lisa Hamilton;no;1998;business;double;5143;2;0;3;3;4;3;1;4;1;1;5;4;3;4
3492;churn;Mr. Daniel Maddox;yes;1981;leisure;double;5509;3;2;3;3;2;3;2;2;2;2;4;4;3;2
3493;nochurn;Mr. Justin Holloway;yes;1987;business;single;3206;2;2;2;2;5;5;5;4;4;4;4;4;4;4
3494;churn;Ms. Teresa Thompson;no;1983;business;double;5520;4;4;4;4;1;4;1;1;3;1;3;3;3;1
3495;nochurn;Ms. Rebecca Martin;no;1970;business;suite;5433;5;5;5;3;1;5;1;1;3;4;5;3;3;1
3496;nochurn;Mr. David Dominguez;no;1972;business;single;5148;4;4;4;3;5;4;5;5;4;4;4;5;5;5
3497;nochurn;Ms. April Norman;yes;1973;leisure;double;5943;5;5;3;5;3;5;5;5;5;5;5;5;5;3
3498;churn;Mr. Christopher West;yes;1961;leisure;double;4175;2;4;2;1;4;2;4;4;5;2;4;2;1;4
3499;nochurn;Mr. Steven Franklin;yes;1984;business;double;5286;4;1;1;1;4;4;4;4;4;1;2;5;4;4
3500;churn;Mr. Richard Villanueva;yes;2002;leisure;double;4574;4;4;5;3;1;5;1;1;3;5;4;3;5;1
3501;nochurn;Mr. Jeffery Simmons;yes;1967;business;single;6136;3;3;3;3;3;5;1;5;5;5;5;2;5;1
3502;nochurn;Ms. Monica Case;yes;2007;leisure;double;4988;4;2;2;2;4;4;4;4;3;2;5;3;4;4
3503;nochurn;Ms. Zoe Rodriguez;yes;1990;business;double;5012;4;1;1;1;4;4;4;4;4;1;5;4;5;4
3504;nochurn;Mr. Mr. Paul Browning;no;1992;business;single;3603;4;4;4;4;1;4;1;1;3;5;5;4;5;1
3505;churn;Mr. Ian Estrada;yes;1994;leisure;suite;5279;3;3;3;2;2;3;2;2;2;1;3;2;3;2
3506;churn;Ms. Laura Aguilar;no;1998;business;double;5109;2;0;3;3;4;3;4;4;1;1;4;3;5;4
3507;nochurn;Ms. Kim Watts;no;1998;business;double;5777;4;4;4;4;1;4;1;1;2;4;3;3;1;1
3508;nochurn;Ms. Frances Best;y;1984;business;single;3481;3;3;3;3;5;3;4;4;4;4;4;1;4;5
3509;churn;Mr. Ethan Hunter;no;1988;business;double;4854;4;3;4;3;5;4;2;5;4;4;1;2;2;5
3510;churn;Mr. Cody Keller;no;1995;business;single;4346;1;1;1;3;1;1;1;1;4;3;5;4;5;1
3511;churn;Mr. Andrew Hernandez;yes;1985;business;double;5145;3;3;3;3;3;3;3;3;4;4;3;1;4;3
3512;churn;Ms. Kristin Ward;no;1983;business;double;4903;3;3;3;4;3;1;1;1;1;3;3;1;4;1
3513;nochurn;Ms. Amanda Mcknight;yes;2007;leisure;double;4435;5;5;5;5;2;4;5;5;5;5;5;5;5;4
3514;churn;Ms. Stephanie Alexander;yes;1982;business;single;4466;2;3;3;3;1;4;4;2;2;2;2;2;2;2
3515;nochurn;Mr. Nicholas Aguilar;yes;1968;business;single;5295;3;3;4;3;3;4;5;2;2;2;2;4;2;5
3516;churn;Mr. Larry Green;yes;1975;leisure;double;5100;1;3;1;1;4;1;4;4;3;1;2;2;1;4
3517;nochurn;Ms. Rebecca Holland;no;1999;business;single;5010;4;0;3;4;4;3;4;4;3;5;4;4;4;4
3518;nochurn;Mr. Joseph Lawrence;yes;1962;business;single;3033;1;1;4;1;3;4;4;5;5;5;5;4;5;5
3519;churn;Ms. Amber Thompson;yes;2003;business;single;2604;3;3;2;2;3;3;3;3;3;4;3;1;2;3
3520;nochurn;Mr. Daniel Jackson;yes;1980;business;double;5389;4;1;1;1;4;4;4;4;5;1;1;5;5;4
3521;nochurn;Ms. Cheryl Hale;y;1978;business;single;6323;1;1;1;1;3;5;5;4;4;4;4;5;4;5
3522;nochurn;Ms. Jennifer Henry;yes;1986;business;single;5449;5;5;5;5;5;5;2;4;4;4;4;3;4;1
3523;nochurn;Ms. Morgan Norris;yes;1974;business;double;5783;5;1;1;1;4;3;1;5;5;5;5;1;5;3
3524;nochurn;Ms. Meagan Wright;yes;1974;leisure;double;6916;0;1;0;1;5;2;1;5;5;0;5;2;5;2
3525;nochurn;Mr. Henry Hodges;yes;1967;business;double;4886;5;5;4;5;4;5;4;4;4;2;5;4;4;4
3526;nochurn;Mr. Matthew Bullock;yes;1973;business;single;3808;2;4;2;2;2;4;4;5;5;5;5;4;5;3
3527;churn;Mr. Christopher Powers;yes;1967;leisure;double;5579;3;5;3;1;1;3;1;1;5;2;5;3;4;1
3528;nochurn;Mr. Adam Edwards;yes;1975;business;single;4046;1;1;1;1;5;5;5;3;5;3;5;5;4;5
3529;nochurn;Mr. Austin Fitzpatrick;yes;1953;leisure;double;5567;4;1;4;4;3;4;3;3;4;4;4;2;3;3
3530;nochurn;Ms. Karen Nunez;yes;1961;business;double;6865;5;1;1;1;5;2;2;5;5;5;5;1;5;4
3531;nochurn;Mr. Ronnie Rodriguez;no;1996;business;single;4703;5;0;5;3;3;5;1;3;4;4;4;3;4;3
3532;nochurn;Ms. Julia Davies;yes;1979;business;single;3251;2;2;2;2;4;5;5;4;4;4;4;4;4;3
3533;nochurn;Mr. Michael Andrews;yes;1980;business;single;3895;4;1;4;4;4;5;5;3;3;4;3;5;3;5
3534;nochurn;Ms. Theresa Miller;yes;2004;leisure;double;5756;4;4;4;4;3;4;5;4;4;4;4;3;4;4
3535;churn;Mr. Victor Sanders;no;1998;business;double;5408;1;0;1;3;4;1;2;4;5;3;1;4;4;4
3536;churn;Mr. Ian Clark;yes;1983;leisure;double;4796;3;4;3;1;2;3;2;2;5;2;5;3;5;2
3537;nochurn;Ms. Morgan Randolph;yes;1962;business;single;4961;2;4;2;2;4;4;4;4;4;4;4;3;4;3
3538;nochurn;Mr. Jorge Simmons;yes;1972;business;single;3268;3;3;3;3;5;4;4;5;5;5;5;4;5;4
3539;nochurn;Mr. Derrick Williams;yes;1961;business;single;3463;1;1;1;1;4;5;4;4;4;4;4;4;4;4
3540;nochurn;Ms. Jessica Gonzalez;yes;1992;leisure;double;5115;5;5;2;5;5;5;5;5;4;4;5;3;4;5
3541;nochurn;Ms. Gloria Mitchell;yes;1992;leisure;double;4854;4;4;4;4;4;4;4;4;3;5;4;5;5;4
3542;nochurn;Ms. Paula Smith;yes;1995;leisure;double;5130;0;5;0;1;4;0;4;4;3;3;5;4;3;4
3543;nochurn;Mr. Joshua Wilkerson;yes;1964;business;single;5237;1;1;1;1;3;5;4;3;3;3;3;5;3;3
3544;churn;Ms. Lauren Adams;no;1964;business;suite;4755;2;2;2;4;1;2;1;1;3;3;3;4;3;1
3545;nochurn;Ms. Pamela Gonzalez;yes;1981;leisure;double;5508;2;2;2;2;2;4;4;4;4;4;4;3;4;3
3546;nochurn;Ms. Michele Rowe;yes;2013;leisure;double;4843;1;1;1;1;2;4;5;3;3;3;3;3;3;5
3547;nochurn;Mr. George Bryant;yes;1985;business;double;4509;2;5;4;5;2;2;2;5;4;5;3;2;3;2
3548;churn;Mr. Robert Smith;no;1971;business;single;5647;4;4;4;4;3;4;3;3;4;2;4;4;5;3
3549;churn;Mr. Jack Rocha;yes;2004;leisure;double;4849;3;4;3;1;3;3;2;5;2;4;5;2;3;2
3550;churn;Ms. Amy Thompson;no;1998;business;double;4376;2;2;2;3;2;2;2;2;3;5;4;2;4;2
3551;churn;Mr. David Suarez;yes;1964;leisure;single;6107;2;4;2;3;3;4;4;4;4;2;3;5;4;4
3552;nochurn;Ms. Sherri Robinson;yes;1963;business;single;5387;1;1;1;1;3;5;5;4;4;5;4;3;4;4
3553;churn;Mr. Cory Moore;yes;1975;business;suite;5531;3;5;5;5;3;3;3;3;3;3;3;2;2;3
3554;nochurn;Mr. Michael Matthews;yes;1970;business;single;6233;1;4;1;1;5;4;4;5;5;5;5;5;5;3
3555;churn;Ms. Darlene Love;yes;1954;leisure;double;6600;4;4;4;4;5;4;5;2;2;4;2;5;2;5
3556;churn;Ms. Olivia Scott;no;2013;business;double;3361;2;3;3;3;4;2;4;4;4;3;3;3;3;4
3557;nochurn;Mr. Timothy Butler;yes;1980;business;single;3490;2;2;2;2;2;4;4;5;5;5;5;5;5;5
3558;churn;Mr. Louis Macdonald;yes;1998;leisure;double;5119;2;4;4;2;1;4;1;1;5;3;5;3;4;1
3559;nochurn;Mr. Robert Alvarez;no;1998;business;single;5519;4;5;4;3;3;4;3;3;5;2;5;4;4;3
3560;churn;Mr. Willie Jensen;yes;1978;business;single;5928;2;2;2;2;3;4;3;2;2;2;2;4;2;3
3561;churn;Mr. Cody Rogers;yes;1977;leisure;single;5930;4;4;4;4;2;5;5;5;5;4;5;5;5;4
3562;nochurn;Ms. Dorothy Lewis;yes;1972;business;single;5036;3;3;3;3;4;4;5;2;2;2;2;5;2;4
3563;nochurn;Mr. William Estes;yes;1982;business;single;3503;4;4;1;4;2;4;4;4;4;4;4;3;4;3
3564;nochurn;Ms. Shari Wilkins DVM;yes;1978;leisure;double;6535;5;5;5;5;3;5;5;5;5;5;5;3;5;5
3565;nochurn;Ms. Bailey Becker;yes;1965;leisure;suite;6734;4;3;3;3;1;2;4;4;4;4;4;5;4;3
3566;churn;Mr. David Guzman;yes;1954;leisure;double;5200;3;3;3;4;1;3;1;1;2;2;3;1;5;1
3567;nochurn;Mr. Kyle Eaton;yes;1980;business;double;4294;5;3;2;3;5;5;5;5;1;2;1;2;1;5
3568;nochurn;Mr. Vincent Lee;yes;1983;business;single;6661;3;3;3;3;1;3;1;5;5;5;5;2;5;5
3569;nochurn;Mr. James Stewart;yes;2011;leisure;double;4870;4;4;4;2;5;4;5;5;4;5;4;4;4;5
3570;churn;Mr. Kyle Smith;yes;2000;leisure;double;4945;2;4;1;4;5;1;5;5;3;1;2;5;2;5
3571;churn;Ms. Sarah Graves;yes;1984;leisure;double;4790;3;4;3;1;3;4;4;3;5;4;5;4;3;4
3572;churn;Ms. Elizabeth Roberts;yes;;business;single;2494;1;1;1;1;1;1;1;1;4;3;4;2;3;1
3573;nochurn;Mr. Gregory Carr;yes;2004;leisure;double;5173;0;4;0;1;4;0;4;4;4;2;3;5;4;4
3574;churn;Mr. Jesus Martin;yes;1952;business;single;5115;2;2;2;2;1;2;2;2;3;4;3;2;3;2
3575;nochurn;Ms. Nicole Buchanan;yes;1981;business;single;3343;3;3;3;3;2;1;1;5;5;5;5;4;5;1
3576;churn;Ms. Morgan Lynch;no;1995;business;double;5187;3;4;3;5;2;3;2;2;4;1;2;5;5;2
3577;churn;Ms. Maria Meadows;no;1982;business;single;5107;3;3;3;4;5;3;5;5;1;4;3;4;4;5
3578;nochurn;Mr. Daniel Richardson;yes;1976;business;single;5049;3;3;3;3;5;5;4;4;4;4;4;5;4;3
3579;churn;Ms. Theresa Bradley;no;2010;business;double;5233;2;2;2;4;5;2;5;5;3;2;3;3;3;5
3580;churn;Ms. Renee Mcmahon;yes;1973;business;single;3881;4;2;2;2;1;3;2;4;4;4;4;3;4;3
3581;churn;Ms. Jordan Robertson;no;1979;business;single;4734;1;1;1;5;1;1;1;1;4;2;5;4;5;1
3582;nochurn;Ms. Teresa Frye;yes;1979;business;double;6473;5;5;5;5;4;2;1;5;5;5;5;5;5;2
3583;nochurn;Ms. Suzanne Simmons;yes;1958;leisure;suite;6724;1;4;1;1;3;5;4;4;4;4;4;4;4;4
3584;nochurn;Ms. Terri Garcia;yes;1975;leisure;double;5705;2;2;2;2;3;5;5;5;5;5;5;4;5;4
3585;nochurn;Ms. Katherine Harrell;yes;1996;leisure;double;4794;5;3;3;3;2;3;4;5;5;5;5;3;5;2
3586;nochurn;Ms. Christina Ryan;yes;1977;leisure;suite;6417;3;3;3;3;5;4;5;2;2;2;2;3;2;3
3587;churn;Mr. Jose Adams;yes;1972;leisure;double;5403;3;5;4;1;1;4;1;1;4;3;5;3;4;1
3588;churn;Mr. Louis Bautista;yes;2014;leisure;double;4831;3;5;3;1;4;3;4;4;4;3;4;3;4;4
3589;churn;Ms. Megan Schmidt;no;1997;business;double;4652;3;3;3;3;3;3;3;3;2;4;5;3;4;3
3590;nochurn;Mr. Jesse Hughes;yes;1965;business;single;6785;0;5;1;1;4;5;5;5;5;5;5;5;5;5
3591;churn;Ms. Laura Curtis;no;2003;business;double;4809;4;4;4;3;5;4;5;5;3;2;4;2;3;5
3592;churn;Mr. Anthony Zavala;yes;1990;business;single;5574;1;1;1;1;1;1;1;1;1;1;3;1;3;1
3593;nochurn;Mr. Mark Perez;yes;1992;business;single;3064;1;1;1;1;2;2;2;4;2;3;4;2;5;2
3594;churn;Mr. Alan Thompson;yes;1982;leisure;double;4774;2;3;3;3;2;3;2;2;2;1;3;2;4;2
3595;churn;Mr. Jeremy Reed;yes;1992;business;double;4442;3;3;3;3;3;3;3;3;2;1;4;4;4;3
3596;churn;Ms. Ashley Diaz;yes;1958;leisure;double;6499;4;5;4;4;1;5;4;1;1;4;1;4;1;5
3597;nochurn;Mr. Martin Phillips;yes;1979;business;single;5345;5;5;5;5;5;4;5;3;3;3;3;4;3;3
3598;churn;Ms. Melissa Smith;no;2004;business;double;4994;4;0;4;3;1;4;1;1;1;2;3;4;3;1
3599;churn;Ms. Courtney Gutierrez;y;1990;business;single;3636;1;2;2;2;1;1;1;1;3;1;3;3;3;1
3600;nochurn;Ms. Susan Oconnor;yes;1976;business;single;3188;2;2;2;2;5;4;5;5;5;5;5;4;5;5
3601;nochurn;Mr. Bryan Reilly;yes;1960;business;single;5468;2;2;2;2;3;5;5;2;2;2;2;5;2;3
3602;nochurn;Ms. Kelly Jones;yes;1998;leisure;double;4392;5;2;5;3;3;5;3;3;4;1;3;4;3;3
3603;churn;Ms. Michele Vazquez;yes;1994;business;suite;5824;1;4;4;4;1;1;1;1;2;5;2;3;2;1
3604;nochurn;Ms. Morgan Martinez;yes;1993;business;suite;6041;0;0;0;3;3;3;3;3;3;4;2;1;1;3
3605;nochurn;Ms. Erin Allen;yes;2009;leisure;double;5505;4;2;2;2;4;5;1;4;4;4;4;5;4;5
3606;nochurn;Ms. Taylor Marshall;yes;1967;business;double;6759;5;1;1;1;1;1;2;5;5;5;5;4;5;1
3607;churn;Ms. Veronica Lopez;yes;1989;business;double;4529;2;3;3;3;2;2;2;2;1;4;4;1;3;2
3608;churn;Mr. Dean Craig;no;1956;business;single;4909;3;3;3;3;2;3;2;2;3;2;4;3;4;2
3609;churn;Mr. Anthony Green;yes;1965;leisure;suite;4282;2;5;2;2;5;2;5;5;5;4;4;3;5;5
3610;nochurn;Ms. Mrs. Jessica Johnston;yes;1983;business;single;3000;5;5;5;5;2;2;3;4;4;4;4;5;4;1
3611;nochurn;Ms. Karen Marks;yes;1961;business;single;4440;3;3;3;3;5;4;5;4;4;4;4;5;4;4
3612;churn;Mr. Bryan Shea;no;1999;business;double;4925;2;3;2;3;4;2;4;4;3;1;3;1;4;4
3613;churn;Mr. Paul Simmons;yes;1954;leisure;double;5042;2;4;5;4;2;5;2;2;4;4;5;4;4;2
3614;nochurn;Ms. Erika Bauer;yes;1957;leisure;double;6647;3;3;3;3;4;4;4;5;5;5;5;4;5;3
3615;churn;Mr. Kenneth Turner;yes;1993;leisure;double;3530;1;5;1;5;4;1;3;4;2;2;4;3;5;4
3616;nochurn;Ms. Elizabeth Wilson;yes;;leisure;double;5524;0;1;0;2;3;0;3;3;2;5;2;3;2;3
3617;nochurn;Mr. James Bowman;yes;1989;business;single;4050;2;2;2;2;4;4;4;4;5;3;4;4;4;4
3618;nochurn;Ms. Amy Medina;yes;1966;business;single;5415;3;3;3;3;3;4;5;4;4;4;4;5;4;4
3619;churn;Mr. Kevin Willis;yes;1976;business;double;5788;2;1;1;1;2;2;2;2;2;4;3;1;3;2
3620;nochurn;Mr. Juan Macdonald;yes;1979;business;single;5080;1;1;1;1;2;3;4;5;5;5;5;4;5;5
3621;nochurn;Ms. Megan Marks;yes;1985;business;single;4789;4;4;4;4;4;5;5;4;4;4;4;5;4;4
3622;nochurn;Ms. Rebecca Gonzales;yes;1966;leisure;double;6037;1;1;1;1;5;5;4;4;4;4;4;5;4;5
3623;churn;Mr. Christopher Rosales;yes;1960;leisure;single;6747;3;5;3;3;2;5;4;4;4;3;4;4;4;4
3624;nochurn;Mr. Brian Smith;yes;1973;business;single;3054;4;4;4;4;4;5;4;5;5;5;5;5;5;5
3625;churn;Ms. Sarah Castro;yes;1974;leisure;double;6118;4;3;4;4;1;4;3;4;4;4;3;1;4;1
3626;nochurn;Ms. Tanya Pena;yes;1965;business;single;5122;5;5;5;5;3;3;4;2;2;3;2;5;2;3
3627;churn;Mr. Gregory Owen;yes;2002;leisure;double;4414;1;1;1;4;5;1;5;5;3;1;3;3;4;5
3628;nochurn;Ms. Heather Rogers;yes;1991;leisure;double;5574;1;1;1;1;3;5;4;4;4;4;4;5;4;3
3629;nochurn;Ms. Priscilla Flores;yes;1988;leisure;double;4928;1;1;1;1;5;4;4;5;5;5;5;3;5;4
3630;nochurn;Ms. Cynthia Dillon;yes;1992;business;single;4523;1;1;1;1;5;5;5;5;2;5;5;5;5;5
3631;nochurn;Ms. Haley Barnett;yes;2012;leisure;double;3546;0;4;0;4;2;0;2;2;4;5;3;5;3;2
3632;nochurn;Ms. Wendy Grant;yes;1975;business;single;6225;4;4;4;4;3;4;4;4;4;4;4;3;4;3
3633;nochurn;Mr. Jeffery Hunt;yes;1971;business;single;3532;1;1;1;1;5;5;5;4;4;4;4;3;4;4
3634;nochurn;Ms. Karen Pierce;yes;2012;leisure;double;3301;0;4;0;2;2;2;1;2;2;2;2;3;2;5
3635;churn;Ms. Janet Cook;no;1993;business;single;4391;1;1;1;1;2;1;2;2;5;4;5;4;5;2
3636;churn;Ms. Angela Clark;no;1992;business;suite;4171;2;2;2;3;1;2;1;1;3;4;4;1;3;1
3637;nochurn;Ms. Kendra Ross;yes;2003;leisure;double;5618;2;2;4;2;2;5;5;4;4;4;4;5;4;5
3638;nochurn;Ms. Latasha Malone;yes;1968;business;double;4876;4;5;5;5;4;4;4;3;2;5;1;4;1;4
3639;churn;Mr. Michael Roberts;yes;1964;business;single;3831;3;5;5;5;4;3;3;3;3;3;3;3;3;4
3640;churn;Mr. Ray Thomas;yes;1982;business;suite;5236;2;4;4;4;2;2;2;2;3;3;4;4;3;2
3641;churn;Mr. Brandon Young;yes;1979;leisure;double;5188;2;3;2;2;1;2;1;1;5;1;2;3;4;1
3642;nochurn;Ms. Kayla Bennett;yes;1965;leisure;double;4633;5;5;3;5;4;4;5;2;2;2;2;4;2;5
3643;nochurn;Ms. Lisa Miranda;yes;1985;leisure;double;4942;0;5;0;5;4;0;4;4;5;5;4;2;2;4
3644;churn;Ms. Mrs. Crystal Reynolds;yes;1996;business;single;4086;4;3;3;3;4;3;4;4;1;5;3;2;4;4
3645;nochurn;Mr. Sean Saunders;yes;1981;business;single;3273;2;2;4;2;5;4;4;4;4;4;4;5;4;5
3646;churn;Ms. Maria Cook;yes;1960;business;single;3877;1;1;1;1;4;2;3;2;2;2;1;4;2;3
3647;churn;Ms. Crystal Williams;yes;1951;leisure;double;6455;4;3;5;1;3;1;2;2;2;5;2;4;2;4
3648;churn;Ms. Renee Martin;no;1984;business;single;3856;1;1;1;4;4;1;2;4;5;5;5;4;4;4
3649;nochurn;Ms. Danielle Williams;yes;1968;business;single;5432;2;2;1;2;5;4;4;5;5;5;5;4;5;3
3650;nochurn;Mr. Ian Russell;yes;1985;business;single;3374;3;3;3;3;4;4;4;5;5;5;5;4;5;1
3651;nochurn;Mr. John Rivas DDS;yes;1962;business;single;3218;4;4;4;4;4;4;4;3;5;3;4;4;4;4
3652;churn;Mr. William Miller;yes;1975;business;double;5072;4;3;3;3;4;4;4;4;1;3;4;1;3;4
3653;churn;Mr. Mason Clay;yes;1983;business;single;3185;3;3;2;3;4;4;3;3;3;3;3;4;3;4
3654;nochurn;Mr. Ralph Navarro;yes;1962;business;double;5741;4;3;3;3;4;4;4;4;5;4;4;3;5;4
3655;churn;Mr. Paul Wall;yes;1971;business;single;3805;2;4;4;4;1;4;4;2;2;2;2;1;2;3
3656;churn;Ms. Kristen Jones;yes;1975;business;single;6357;3;1;5;5;2;3;3;3;3;3;3;2;3;4
3657;nochurn;Ms. Jennifer Lee;yes;1998;business;single;4515;4;4;4;4;5;5;5;5;5;3;5;3;4;5
3658;nochurn;Ms. Dawn Dean;no;2001;business;double;5070;0;1;0;3;1;0;4;1;5;5;4;4;4;1
3659;churn;Mr. Joseph Randall;yes;1953;leisure;double;5334;1;5;1;4;5;1;5;5;2;4;2;2;3;5
3660;nochurn;Ms. Stephanie Ray;yes;1971;business;single;3490;4;4;4;4;2;5;5;3;3;4;5;4;3;4
3661;churn;Mr. Walter Wade;yes;2005;leisure;double;5354;2;4;2;1;5;2;5;5;3;2;5;5;4;5
3662;churn;Ms. Mary Lucas;yes;1977;business;single;3128;4;2;2;2;3;3;4;4;4;4;4;4;4;2
3663;nochurn;Ms. Tina Johnson;yes;1963;leisure;double;6549;2;2;2;2;3;4;5;5;5;5;5;4;5;3
3664;churn;Mr. Shane Johnson;yes;1986;leisure;double;5216;2;5;3;3;5;3;5;5;5;3;4;3;4;5
3665;churn;Ms. Kimberly Davis;no;1983;business;single;5365;1;1;1;2;3;1;3;3;3;4;5;5;5;3
3666;nochurn;Ms. Caitlin Whitney;yes;1992;leisure;double;5802;4;4;3;1;3;3;3;3;4;4;5;4;4;3
3667;churn;Ms. Amber Ferrell;no;2003;business;double;5047;2;2;2;3;4;2;4;4;1;4;3;4;4;4
3668;nochurn;Ms. Jennifer Acosta;yes;1951;leisure;double;5901;4;4;4;4;4;3;3;3;3;3;3;4;3;5
3669;churn;Mr. James Moore;no;1986;business;single;4870;4;4;4;4;5;4;5;5;1;1;3;3;4;5
3670;churn;Ms. Susan Williams;yes;1961;business;single;6582;1;5;5;5;1;3;4;1;1;1;1;1;1;1
3671;nochurn;Ms. Catherine Gonzalez;yes;1997;leisure;suite;5261;2;2;3;2;2;4;5;3;3;3;3;3;3;5
3672;churn;Mr. Mr. John Allen;yes;1988;leisure;suite;5635;4;4;4;2;2;4;2;2;4;2;5;5;5;2
3673;churn;Mr. Ryan Parker;yes;2002;leisure;double;5296;2;4;0;2;4;0;4;4;4;1;2;5;2;4
3674;nochurn;Ms. Heather Wise;yes;1972;leisure;double;6405;2;2;2;2;4;4;4;4;1;3;1;2;2;4
3675;nochurn;Ms. Terri Johnson;yes;2003;leisure;double;5338;2;5;2;2;5;5;4;4;4;4;4;5;4;4
3676;churn;Ms. Sarah Phillips;yes;2014;leisure;double;5010;1;5;0;1;0;4;4;4;4;5;1;4;2;4
3677;churn;Ms. Crystal Myers;no;1991;business;single;4703;3;3;3;4;4;3;4;4;3;4;5;5;5;4
3678;churn;Mr. Brian Smith;no;1995;business;double;5353;2;4;2;4;3;2;3;3;2;4;4;1;3;3
3679;nochurn;Mr. Donald Russell;yes;1983;business;double;5217;4;2;4;2;4;4;4;4;1;3;2;1;5;4
3680;churn;Mr. Jeremy Park;yes;1993;business;double;5584;1;5;1;5;1;1;1;1;4;5;4;1;3;1
3681;churn;Mr. Donald Gibson;no;1993;business;double;4200;2;2;2;3;4;2;4;4;5;1;5;2;3;4
3682;churn;Ms. Linda Hogan;no;1992;business;double;2951;2;2;2;3;3;2;4;3;2;3;2;4;3;3
3683;nochurn;Mr. Christopher Thompson;no;1995;business;single;4759;5;5;5;3;5;1;1;5;2;5;5;1;3;1
3684;nochurn;Mr. Anthony Pearson;yes;1993;business;single;2894;3;3;3;3;2;2;2;2;5;3;4;3;4;2
3685;churn;Mr. Eric Cooper;yes;1966;leisure;double;5472;2;3;1;3;2;1;2;2;4;4;4;5;2;2
3686;nochurn;Mr. Joseph Allen;no;1996;business;single;5434;5;0;5;4;1;5;1;1;4;5;5;5;5;1
3687;nochurn;Ms. Jessica Gross;yes;1998;leisure;double;4870;1;1;1;1;5;5;5;3;3;4;3;4;3;4
3688;nochurn;Ms. Sharon Burton;yes;2007;leisure;suite;3881;4;4;4;4;4;5;5;5;5;5;5;4;5;5
3689;nochurn;Ms. Amber Schwartz;yes;1974;leisure;single;6575;4;4;2;4;3;5;4;3;3;3;3;5;3;3
3690;churn;Mr. Jonathan Price;yes;1985;leisure;double;4864;2;4;2;5;4;2;4;4;3;2;4;3;5;4
